MD,X,Y,Z,ANCC,ASTNU,ASTNL,EGFDU,EGFDL,BUDA,TVT,GR,TVT_input
13253.0,2973409.8,1094426.07,-8918.69,-8491.23,-8622.75,-8706.89,-8824.43,-8868.95,-8979.13,11151.26,126.94431307885073,
13254.0,2973410.42,1094425.29,-8918.7,-8491.27,-8622.79,-8706.93,-8824.47,-8868.99,-8979.17,11151.22,124.9123913008779,
13255.0,2973411.04,1094424.5,-8918.7,-8491.31,-8622.83,-8706.97,-8824.51,-8869.03,-8979.21,11151.19,126.43633263435753,
13256.0,2973411.65,1094423.71,-8918.71,-8491.35,-8622.87,-8707.01,-8824.55,-8869.07,-8979.25,11151.15,127.4014954788946,
13257.0,2973412.27,1094422.93,-8918.71,-8491.39,-8622.91,-8707.05,-8824.59,-8869.11,-8979.29,11151.12,124.48907426380023,
13258.0,2973412.89,1094422.14,-8918.72,-8491.43,-8622.95,-8707.09,-8824.63,-8869.15,-8979.33,11151.09,125.50503515278665,
13259.0,2973413.51,1094421.35,-8918.72,-8491.47,-8622.99,-8707.13,-8824.67,-8869.19,-8979.37,11151.05,126.25007313804336,
13260.0,2973414.12,1094420.57,-8918.73,-8491.51,-8623.03,-8707.17,-8824.71,-8869.23,-8979.41,11151.02,122.3047583524795,
13261.0,2973414.74,1094419.78,-8918.73,-8491.55,-8623.07,-8707.21,-8824.75,-8869.27,-8979.45,11150.98,122.6434119821416,
13262.0,2973415.36,1094418.99,-8918.74,-8491.59,-8623.11,-8707.25,-8824.79,-8869.31,-8979.49,11150.95,124.53987230824956,
13263.0,2973415.98,1094418.21,-8918.75,-8491.63,-8623.15,-8707.29,-8824.83,-8869.35,-8979.53,11150.91,120.52682679675328,
13264.0,2973416.59,1094417.42,-8918.76,-8491.67,-8623.19,-8707.33,-8824.87,-8869.39,-8979.57,11150.88,121.17026869311134,
13265.0,2973417.21,1094416.63,-8918.76,-8491.71,-8623.23,-8707.37,-8824.91,-8869.43,-8979.61,11150.85,126.06381364172915,
13266.0,2973417.83,1094415.85,-8918.77,-8491.75,-8623.27,-8707.41,-8824.95,-8869.47,-8979.65,11150.820000000002,124.9123913008779,
13267.0,2973418.45,1094415.06,-8918.78,-8491.79,-8623.31,-8707.45,-8824.99,-8869.51,-8979.69,11150.79,121.35652818942552,
13268.0,2973419.06,1094414.27,-8918.79,-8491.83,-8623.35,-8707.49,-8825.03,-8869.55,-8979.73,11150.76,127.57082229372568,
13269.0,2973419.68,1094413.49,-8918.8,-8491.87,-8623.39,-8707.53,-8825.07,-8869.59,-8979.77,11150.73,129.1963597161039,
13270.0,2973420.3,1094412.7,-8918.81,-8491.91,-8623.43,-8707.58,-8825.11,-8869.63,-8979.81,11150.7,126.23314045656022,
13271.0,2973420.91,1094411.91,-8918.82,-8491.95,-8623.47,-8707.62,-8825.15,-8869.67,-8979.85,11150.67,118.20704943356768,
13272.0,2973421.53,1094411.13,-8918.83,-8491.99,-8623.51,-8707.66,-8825.19,-8869.71,-8979.89,11150.64,118.74889524102709,
13273.0,2973422.15,1094410.34,-8918.84,-8492.03,-8623.55,-8707.7,-8825.23,-8869.75,-8979.93,11150.61,121.8475759524356,
13274.0,2973422.77,1094409.55,-8918.86,-8492.07,-8623.59,-8707.74,-8825.27,-8869.79,-8979.97,11150.58,123.9133630933746,
13275.0,2973423.38,1094408.77,-8918.87,-8492.11,-8623.63,-8707.78,-8825.31,-8869.83,-8980.01,11150.55,119.61246199666552,
13276.0,2973424.0,1094407.98,-8918.88,-8492.15,-8623.67,-8707.82,-8825.35,-8869.87,-8980.05,11150.53,119.54473127073308,
13277.0,2973424.62,1094407.19,-8918.89,-8492.19,-8623.71,-8707.86,-8825.39,-8869.91,-8980.09,11150.5,115.36235894440574,
13278.0,2973425.23,1094406.41,-8918.91,-8492.23,-8623.75,-8707.9,-8825.43,-8869.95,-8980.13,11150.48,112.703927951558,
13279.0,2973425.85,1094405.62,-8918.92,-8492.27,-8623.79,-8707.94,-8825.47,-8869.99,-8980.17,11150.45,122.18622958209772,
13280.0,2973426.47,1094404.83,-8918.94,-8492.31,-8623.83,-8707.98,-8825.51,-8870.03,-8980.21,11150.42,123.89643041189152,
13281.0,2973427.08,1094404.04,-8918.95,-8492.35,-8623.87,-8708.02,-8825.55,-8870.07,-8980.25,11150.4,116.58151201118942,
13282.0,2973427.7,1094403.26,-8918.97,-8492.39,-8623.91,-8708.06,-8825.59,-8870.11,-8980.29,11150.37,124.81079521197924,
13283.0,2973428.32,1094402.47,-8918.98,-8492.43,-8623.95,-8708.1,-8825.63,-8870.15,-8980.33,11150.35,123.81176700447598,
13284.0,2973428.93,1094401.68,-8919.0,-8492.47,-8623.99,-8708.14,-8825.67,-8870.19,-8980.37,11150.320000000002,117.42814608534476,
13285.0,2973429.55,1094400.9,-8919.01,-8492.51,-8624.03,-8708.18,-8825.71,-8870.23,-8980.41,11150.3,114.17707124058826,
13286.0,2973430.17,1094400.11,-8919.03,-8492.55,-8624.07,-8708.22,-8825.75,-8870.27,-8980.45,11150.28,109.1480648401056,
13287.0,2973430.78,1094399.32,-8919.05,-8492.59,-8624.11,-8708.26,-8825.79,-8870.31,-8980.49,11150.26,108.28449808446716,
13288.0,2973431.4,1094398.54,-8919.07,-8492.63,-8624.15,-8708.3,-8825.83,-8870.35,-8980.53,11150.23,107.16694110658212,
13289.0,2973432.02,1094397.75,-8919.09,-8492.67,-8624.19,-8708.34,-8825.87,-8870.39,-8980.57,11150.21,109.6729779660819,
13290.0,2973432.63,1094396.96,-8919.1,-8492.71,-8624.23,-8708.38,-8825.91,-8870.43,-8980.61,11150.19,111.77263046998716,
13291.0,2973433.25,1094396.17,-8919.12,-8492.75,-8624.27,-8708.42,-8825.95,-8870.47,-8980.65,11150.17,109.80843941794674,
13292.0,2973433.87,1094395.39,-8919.14,-8492.79,-8624.31,-8708.46,-8825.99,-8870.51,-8980.69,11150.15,,
13293.0,2973434.48,1094394.6,-8919.16,-8492.83,-8624.35,-8708.5,-8826.03,-8870.55,-8980.73,11150.13,105.1180866471262,
13294.0,2973435.1,1094393.81,-8919.18,-8492.87,-8624.39,-8708.54,-8826.07,-8870.59,-8980.77,11150.1,103.17082827656893,
13295.0,2973435.72,1094393.03,-8919.2,-8492.91,-8624.43,-8708.58,-8826.11,-8870.63,-8980.81,11150.09,102.39192492834604,
13296.0,2973436.33,1094392.24,-8919.22,-8492.95,-8624.47,-8708.62,-8826.15,-8870.67,-8980.85,11150.070000000002,109.48671846976772,
13297.0,2973436.95,1094391.45,-8919.25,-8492.99,-8624.51,-8708.66,-8826.19,-8870.71,-8980.89,11150.05,112.9240528108384,
13298.0,2973437.56,1094390.66,-8919.27,-8493.03,-8624.55,-8708.7,-8826.23,-8870.75,-8980.93,11150.04,105.30434614344038,
13299.0,2973438.18,1094389.88,-8919.29,-8493.07,-8624.59,-8708.74,-8826.27,-8870.79,-8980.97,11150.02,105.57526904717008,
13300.0,2973438.8,1094389.09,-8919.31,-8493.11,-8624.63,-8708.78,-8826.31,-8870.83,-8981.01,11150.0,104.47464475076816,
13301.0,2973439.41,1094388.3,-8919.34,-8493.15,-8624.67,-8708.82,-8826.35,-8870.87,-8981.05,11149.98,104.5931735211499,
13302.0,2973440.03,1094387.51,-8919.36,-8493.19,-8624.71,-8708.86,-8826.39,-8870.91,-8981.09,11149.97,102.7644439209744,
13303.0,2973440.65,1094386.73,-8919.39,-8493.23,-8624.75,-8708.9,-8826.43,-8870.95,-8981.13,11149.95,,
13304.0,2973441.26,1094385.94,-8919.41,-8493.27,-8624.79,-8708.94,-8826.47,-8870.99,-8981.17,11149.93,,
13305.0,2973441.88,1094385.15,-8919.43,-8493.31,-8624.83,-8708.98,-8826.51,-8871.03,-8981.21,11149.92,114.17707124058826,
13306.0,2973442.49,1094384.36,-8919.46,-8493.35,-8624.87,-8709.02,-8826.55,-8871.07,-8981.25,11149.9,114.29560001097003,
13307.0,2973443.11,1094383.58,-8919.49,-8493.39,-8624.91,-8709.06,-8826.59,-8871.11,-8981.29,11149.89,109.41898774383532,
13308.0,2973443.72,1094382.79,-8919.51,-8493.43,-8624.95,-8709.1,-8826.63,-8871.15,-8981.33,11149.88,105.1180866471262,
13309.0,2973444.34,1094382.0,-8919.54,-8493.47,-8624.99,-8709.14,-8826.67,-8871.19,-8981.37,11149.87,112.46687041079451,
13310.0,2973444.96,1094381.22,-8919.57,-8493.51,-8625.03,-8709.18,-8826.71,-8871.23,-8981.41,11149.85,116.7677715075036,
13311.0,2973445.57,1094380.43,-8919.59,-8493.55,-8625.07,-8709.22,-8826.75,-8871.27,-8981.45,11149.84,113.09337962566948,
13312.0,2973446.19,1094379.64,-8919.62,-8493.59,-8625.11,-8709.26,-8826.79,-8871.31,-8981.49,11149.83,112.703927951558,
13313.0,2973446.8,1094378.85,-8919.65,-8493.63,-8625.15,-8709.3,-8826.83,-8871.35,-8981.53,11149.81,121.93223935985114,
13314.0,2973447.42,1094378.07,-8919.68,-8493.67,-8625.19,-8709.34,-8826.87,-8871.39,-8981.57,11149.8,124.8785259379117,
13315.0,2973448.04,1094377.28,-8919.71,-8493.71,-8625.23,-8709.38,-8826.91,-8871.43,-8981.61,11149.79,126.4532653158406,
13316.0,2973448.65,1094376.49,-8919.74,-8493.75,-8625.27,-8709.42,-8826.95,-8871.47,-8981.65,11149.78,,
13317.0,2973449.27,1094375.7,-8919.77,-8493.79,-8625.31,-8709.46,-8826.99,-8871.51,-8981.69,11149.77,,
13318.0,2973449.88,1094374.92,-8919.8,-8493.83,-8625.35,-8709.5,-8827.03,-8871.55,-8981.73,11149.76,119.76485613001348,
13319.0,2973450.5,1094374.13,-8919.83,-8493.87,-8625.39,-8709.54,-8827.07,-8871.59,-8981.78,11149.75,117.7667997150069,
13320.0,2973451.11,1094373.34,-8919.86,-8493.91,-8625.43,-8709.58,-8827.11,-8871.63,-8981.82,11149.75,124.62453571566508,
13321.0,2973451.73,1094372.55,-8919.89,-8493.95,-8625.47,-8709.62,-8827.15,-8871.67,-8981.86,11149.740000000002,128.67144659012757,
13322.0,2973452.34,1094371.77,-8919.92,-8493.99,-8625.51,-8709.66,-8827.19,-8871.72,-8981.9,11149.73,125.1325161601583,
13323.0,2973452.96,1094370.98,-8919.96,-8494.03,-8625.55,-8709.7,-8827.23,-8871.76,-8981.94,11149.72,123.99802650079016,
13324.0,2973453.57,1094370.19,-8919.99,-8494.07,-8625.59,-8709.74,-8827.27,-8871.8,-8981.98,11149.71,122.69421002659092,
13325.0,2973454.19,1094369.4,-8920.02,-8494.11,-8625.64,-8709.78,-8827.32,-8871.84,-8982.02,11149.7,119.1214142336554,
13326.0,2973454.8,1094368.61,-8920.06,-8494.16,-8625.68,-8709.83,-8827.36,-8871.88,-8982.06,11149.69,,
13327.0,2973455.42,1094367.83,-8920.09,-8494.2,-8625.72,-8709.87,-8827.4,-8871.92,-8982.1,11149.69,117.12335781864884,
13328.0,2973456.03,1094367.04,-8920.13,-8494.24,-8625.77,-8709.91,-8827.45,-8871.97,-8982.15,11149.68,116.88630027788535,
13329.0,2973456.65,1094366.25,-8920.16,-8494.29,-8625.81,-8709.96,-8827.49,-8872.01,-8982.19,11149.67,121.25493210052689,
13330.0,2973457.26,1094365.46,-8920.2,-8494.33,-8625.85,-8710.0,-8827.53,-8872.05,-8982.23,11149.66,121.81371058946938,
13331.0,2973457.88,1094364.68,-8920.23,-8494.37,-8625.9,-8710.04,-8827.58,-8872.1,-8982.28,11149.65,,
13332.0,2973458.49,1094363.89,-8920.27,-8494.42,-8625.94,-8710.08,-8827.62,-8872.14,-8982.32,11149.64,109.09726679565628,
13333.0,2973459.11,1094363.1,-8920.3,-8494.46,-8625.98,-8710.13,-8827.66,-8872.18,-8982.36,11149.63,111.1799866180784,
13334.0,2973459.72,1094362.31,-8920.34,-8494.5,-8626.03,-8710.17,-8827.71,-8872.23,-8982.41,11149.63,115.56555112220305,
13335.0,2973460.33,1094361.52,-8920.37,-8494.55,-8626.07,-8710.22,-8827.75,-8872.27,-8982.46,11149.61,118.66423183361157,
13336.0,2973460.95,1094360.73,-8920.41,-8494.6,-8626.12,-8710.27,-8827.8,-8872.32,-8982.5,11149.6,117.8175977594562,
13337.0,2973461.56,1094359.94,-8920.45,-8494.65,-8626.17,-8710.32,-8827.85,-8872.37,-8982.55,11149.59,120.01884635226008,
13338.0,2973462.17,1094359.15,-8920.48,-8494.7,-8626.22,-8710.36,-8827.9,-8872.42,-8982.6,11149.58,124.3536128119354,
13339.0,2973462.78,1094358.36,-8920.52,-8494.74,-8626.27,-8710.41,-8827.95,-8872.47,-8982.65,11149.570000000002,121.66131645612144,
13340.0,2973463.4,1094357.57,-8920.55,-8494.79,-8626.31,-8710.46,-8827.99,-8872.52,-8982.7,11149.55,123.3715172859152,
13341.0,2973464.01,1094356.78,-8920.59,-8494.84,-8626.36,-8710.51,-8828.04,-8872.56,-8982.74,11149.54,,
13342.0,2973464.62,1094355.99,-8920.63,-8494.89,-8626.41,-8710.56,-8828.09,-8872.61,-8982.79,11149.53,118.74889524102709,
13343.0,2973465.23,1094355.2,-8920.66,-8494.94,-8626.46,-8710.61,-8828.14,-8872.66,-8982.84,11149.52,117.86839580390551,
13344.0,2973465.84,1094354.41,-8920.7,-8494.99,-8626.51,-8710.65,-8828.19,-8872.71,-8982.89,11149.51,118.59650110767912,
13345.0,2973466.46,1094353.62,-8920.74,-8495.03,-8626.56,-8710.7,-8828.24,-8872.76,-8982.94,11149.5,121.25493210052689,
13346.0,2973467.07,1094352.83,-8920.77,-8495.08,-8626.6,-8710.75,-8828.28,-8872.81,-8982.99,11149.490000000002,122.863536841422,
13347.0,2973467.68,1094352.04,-8920.81,-8495.13,-8626.65,-8710.8,-8828.33,-8872.85,-8983.03,11149.47,122.067700811716,
13348.0,2973468.29,1094351.25,-8920.85,-8495.18,-8626.7,-8710.85,-8828.38,-8872.9,-8983.08,11149.46,117.66520362610824,
13349.0,2973468.9,1094350.46,-8920.89,-8495.23,-8626.75,-8710.89,-8828.43,-8872.95,-8983.13,11149.45,115.5486184407199,
13350.0,2973469.51,1094349.67,-8920.92,-8495.28,-8626.8,-8710.94,-8828.48,-8873.0,-8983.18,11149.44,118.257847478017,
13351.0,2973470.12,1094348.87,-8920.96,-8495.32,-8626.85,-8710.99,-8828.53,-8873.05,-8983.23,11149.43,115.09143604067604,
13352.0,2973470.73,1094348.08,-8921.0,-8495.37,-8626.89,-8711.04,-8828.57,-8873.1,-8983.28,11149.42,114.53265755173352,
13353.0,2973471.34,1094347.29,-8921.04,-8495.42,-8626.94,-8711.09,-8828.62,-8873.14,-8983.32,11149.41,120.0865770781925,
13354.0,2973471.94,1094346.5,-8921.08,-8495.47,-8626.99,-8711.14,-8828.67,-8873.19,-8983.37,11149.4,119.86645221891212,
13355.0,2973472.55,1094345.71,-8921.12,-8495.52,-8627.04,-8711.18,-8828.72,-8873.24,-8983.42,11149.39,112.99178353677082,
13356.0,2973473.16,1094344.91,-8921.15,-8495.56,-8627.09,-8711.23,-8828.77,-8873.29,-8983.47,11149.38,120.76388433751676,
13357.0,2973473.77,1094344.12,-8921.19,-8495.61,-8627.13,-8711.28,-8828.82,-8873.34,-8983.52,11149.37,121.76291254502006,
13358.0,2973474.38,1094343.33,-8921.23,-8495.66,-8627.18,-8711.33,-8828.86,-8873.38,-8983.56,11149.36,117.5297421742434,
13359.0,2973474.99,1094342.53,-8921.27,-8495.71,-8627.23,-8711.38,-8828.91,-8873.43,-8983.61,11149.36,122.55874857472608,
13360.0,2973475.59,1094341.74,-8921.31,-8495.76,-8627.28,-8711.43,-8828.96,-8873.48,-8983.66,11149.35,125.877554145415,
13361.0,2973476.2,1094340.95,-8921.35,-8495.81,-8627.33,-8711.47,-8829.01,-8873.53,-8983.71,11149.34,121.39039355239171,
13362.0,2973476.81,1094340.15,-8921.39,-8495.85,-8627.38,-8711.52,-8829.06,-8873.58,-8983.76,11149.33,118.731962559544,
13363.0,2973477.42,1094339.36,-8921.43,-8495.9,-8627.42,-8711.57,-8829.1,-8873.63,-8983.81,11149.320000000002,114.9559745888112,
13364.0,2973478.02,1094338.57,-8921.47,-8495.95,-8627.47,-8711.62,-8829.15,-8873.67,-8983.85,11149.31,113.58442738867954,
13365.0,2973478.63,1094337.77,-8921.51,-8496.0,-8627.52,-8711.67,-8829.2,-8873.72,-8983.9,11149.3,115.93807011483138,
13366.0,2973479.24,1094336.98,-8921.55,-8496.05,-8627.57,-8711.71,-8829.25,-8873.77,-8983.95,11149.29,118.85049132992572,
13367.0,2973479.84,1094336.18,-8921.59,-8496.1,-8627.62,-8711.76,-8829.3,-8873.82,-8984.0,11149.29,116.83550223343605,
13368.0,2973480.45,1094335.39,-8921.63,-8496.14,-8627.67,-8711.81,-8829.35,-8873.87,-8984.05,11149.28,120.74695165603369,
13369.0,2973481.05,1094334.59,-8921.67,-8496.19,-8627.71,-8711.86,-8829.39,-8873.92,-8984.1,11149.27,126.62259213067168,
13370.0,2973481.66,1094333.8,-8921.71,-8496.24,-8627.76,-8711.91,-8829.44,-8873.96,-8984.14,11149.26,126.35166922694198,
13371.0,2973482.26,1094333.0,-8921.75,-8496.29,-8627.81,-8711.96,-8829.49,-8874.01,-8984.19,11149.26,124.607603034182,
13372.0,2973482.87,1094332.21,-8921.79,-8496.34,-8627.86,-8712.0,-8829.54,-8874.06,-8984.24,11149.25,120.95014383383094,
13373.0,2973483.47,1094331.41,-8921.83,-8496.38,-8627.91,-8712.05,-8829.59,-8874.11,-8984.29,11149.240000000002,115.5486184407199,
13374.0,2973484.08,1094330.62,-8921.87,-8496.43,-8627.96,-8712.1,-8829.64,-8874.16,-8984.34,11149.23,115.44702235182127,
13375.0,2973484.68,1094329.82,-8921.92,-8496.48,-8628.0,-8712.15,-8829.68,-8874.2,-8984.39,11149.23,124.04882454523948,
13376.0,2973485.29,1094329.03,-8921.96,-8496.53,-8628.05,-8712.2,-8829.73,-8874.25,-8984.43,11149.22,130.58483959771866,
13377.0,2973485.89,1094328.23,-8922.0,-8496.58,-8628.1,-8712.25,-8829.78,-8874.3,-8984.48,11149.21,126.82578430846895,
13378.0,2973486.49,1094327.43,-8922.04,-8496.63,-8628.15,-8712.29,-8829.83,-8874.35,-8984.53,11149.21,129.95833038284368,
13379.0,2973487.1,1094326.64,-8922.08,-8496.67,-8628.2,-8712.34,-8829.88,-8874.4,-8984.58,11149.2,133.56499153874543,
13380.0,2973487.7,1094325.84,-8922.12,-8496.72,-8628.24,-8712.39,-8829.92,-8874.45,-8984.63,11149.19,134.445490975867,
13381.0,2973488.3,1094325.04,-8922.17,-8496.77,-8628.29,-8712.44,-8829.97,-8874.49,-8984.67,11149.19,,
13382.0,2973488.9,1094324.25,-8922.21,-8496.82,-8628.34,-8712.49,-8830.02,-8874.54,-8984.72,11149.18,127.4184281603777,
13383.0,2973489.51,1094323.45,-8922.25,-8496.87,-8628.39,-8712.53,-8830.07,-8874.59,-8984.77,11149.18,128.11266810118508,
13384.0,2973490.11,1094322.65,-8922.29,-8496.92,-8628.44,-8712.58,-8830.12,-8874.64,-8984.82,11149.17,131.66853121263748,
13385.0,2973490.71,1094321.86,-8922.34,-8496.96,-8628.49,-8712.63,-8830.17,-8874.69,-8984.87,11149.17,127.33376475296215,
13386.0,2973491.31,1094321.06,-8922.38,-8497.01,-8628.53,-8712.68,-8830.21,-8874.74,-8984.92,11149.16,119.34153909293582,
13387.0,2973491.91,1094320.26,-8922.42,-8497.06,-8628.58,-8712.73,-8830.26,-8874.78,-8984.96,11149.16,121.64438377463831,
13388.0,2973492.51,1094319.46,-8922.47,-8497.11,-8628.63,-8712.78,-8830.31,-8874.83,-8985.01,11149.15,125.06478543422588,
13389.0,2973493.12,1094318.66,-8922.51,-8497.16,-8628.68,-8712.82,-8830.36,-8874.88,-8985.06,11149.15,125.33570833795557,
13390.0,2973493.72,1094317.87,-8922.55,-8497.21,-8628.73,-8712.87,-8830.41,-8874.93,-8985.11,11149.14,124.86159325642858,
13391.0,2973494.32,1094317.07,-8922.6,-8497.25,-8628.78,-8712.92,-8830.46,-8874.98,-8985.16,11149.14,129.29795580500254,
13392.0,2973494.92,1094316.27,-8922.64,-8497.3,-8628.82,-8712.97,-8830.5,-8875.02,-8985.21,11149.13,128.9593021753404,
13393.0,2973495.52,1094315.47,-8922.68,-8497.35,-8628.87,-8713.02,-8830.55,-8875.07,-8985.25,11149.13,,
13394.0,2973496.12,1094314.67,-8922.73,-8497.4,-8628.92,-8713.07,-8830.6,-8875.12,-8985.3,11149.12,133.31100131649882,
13395.0,2973496.72,1094313.87,-8922.77,-8497.45,-8628.97,-8713.11,-8830.65,-8875.17,-8985.35,11149.12,123.74403627854356,
13396.0,2973497.32,1094313.07,-8922.82,-8497.49,-8629.02,-8713.16,-8830.7,-8875.22,-8985.4,11149.11,125.877554145415,
13397.0,2973497.91,1094312.27,-8922.86,-8497.54,-8629.06,-8713.21,-8830.74,-8875.27,-8985.45,11149.11,130.05992647174233,
13398.0,2973498.51,1094311.47,-8922.91,-8497.59,-8629.11,-8713.26,-8830.79,-8875.31,-8985.49,11149.11,129.12862899017148,
13399.0,2973499.11,1094310.67,-8922.95,-8497.64,-8629.16,-8713.31,-8830.84,-8875.36,-8985.54,11149.1,125.99608291579672,
13400.0,2973499.71,1094309.87,-8923.0,-8497.69,-8629.21,-8713.36,-8830.89,-8875.41,-8985.59,11149.1,124.55680498973268,
13401.0,2973500.31,1094309.07,-8923.04,-8497.74,-8629.26,-8713.4,-8830.94,-8875.46,-8985.64,11149.1,127.6724183826243,
13402.0,2973500.91,1094308.27,-8923.09,-8497.78,-8629.31,-8713.45,-8830.99,-8875.51,-8985.69,11149.09,132.9384823238705,
13403.0,2973501.5,1094307.47,-8923.13,-8497.83,-8629.35,-8713.5,-8831.03,-8875.56,-8985.74,11149.09,132.14264629416448,
13404.0,2973502.1,1094306.67,-8923.18,-8497.88,-8629.4,-8713.55,-8831.08,-8875.6,-8985.78,11149.09,131.82092534598544,
13405.0,2973502.7,1094305.87,-8923.22,-8497.93,-8629.45,-8713.6,-8831.13,-8875.65,-8985.83,11149.09,134.4962890203163,
13406.0,2973503.3,1094305.07,-8923.27,-8497.98,-8629.5,-8713.64,-8831.18,-8875.7,-8985.88,11149.08,127.87561056042158,
13407.0,2973503.89,1094304.27,-8923.31,-8498.02,-8629.55,-8713.69,-8831.23,-8875.75,-8985.93,11149.08,126.97817844181692,
13408.0,2973504.49,1094303.47,-8923.36,-8498.07,-8629.59,-8713.74,-8831.27,-8875.8,-8985.98,11149.08,130.14458987915788,
13409.0,2973505.08,1094302.67,-8923.41,-8498.12,-8629.64,-8713.79,-8831.32,-8875.84,-8986.02,11149.08,130.85576250144837,
13410.0,2973505.68,1094301.86,-8923.45,-8498.17,-8629.69,-8713.84,-8831.37,-8875.89,-8986.07,11149.08,129.8905996569113,
13411.0,2973506.28,1094301.06,-8923.5,-8498.22,-8629.74,-8713.88,-8831.42,-8875.94,-8986.12,11149.070000000002,126.28393850100954,
13412.0,2973506.87,1094300.26,-8923.55,-8498.27,-8629.79,-8713.93,-8831.47,-8875.99,-8986.17,11149.070000000002,127.1813706196142,
13413.0,2973507.47,1094299.46,-8923.59,-8498.31,-8629.84,-8713.98,-8831.52,-8876.04,-8986.22,11149.070000000002,130.38164741992136,
13414.0,2973508.06,1094298.66,-8923.64,-8498.36,-8629.88,-8714.03,-8831.56,-8876.08,-8986.27,11149.070000000002,131.4992043978064,
13415.0,2973508.66,1094297.85,-8923.69,-8498.41,-8629.93,-8714.08,-8831.61,-8876.13,-8986.31,11149.070000000002,130.55097423475246,
13416.0,2973509.25,1094297.05,-8923.73,-8498.46,-8629.98,-8714.13,-8831.66,-8876.18,-8986.36,11149.070000000002,125.6404966046515,
13417.0,2973509.85,1094296.25,-8923.78,-8498.51,-8630.03,-8714.17,-8831.71,-8876.23,-8986.41,11149.070000000002,128.38359100491476,
13418.0,2973510.44,1094295.44,-8923.83,-8498.55,-8630.08,-8714.22,-8831.76,-8876.28,-8986.46,11149.070000000002,142.87796635445412,
13419.0,2973511.03,1094294.64,-8923.88,-8498.6,-8630.12,-8714.27,-8831.8,-8876.32,-8986.51,11149.070000000002,137.00232587981606,
13420.0,2973511.63,1094293.84,-8923.92,-8498.65,-8630.17,-8714.32,-8831.85,-8876.37,-8986.55,11149.070000000002,129.16249435313767,
13421.0,2973512.22,1094293.04,-8923.97,-8498.7,-8630.22,-8714.36,-8831.9,-8876.42,-8986.6,11149.070000000002,126.1654097306278,
13422.0,2973512.81,1094292.23,-8924.02,-8498.75,-8630.27,-8714.41,-8831.95,-8876.47,-8986.65,11149.070000000002,124.18428599710433,
13423.0,2973513.41,1094291.43,-8924.07,-8498.79,-8630.32,-8714.46,-8832.0,-8876.52,-8986.7,11149.070000000002,123.5747094637125,
13424.0,2973514.0,1094290.62,-8924.12,-8498.84,-8630.36,-8714.51,-8832.04,-8876.56,-8986.75,11149.070000000002,,
13425.0,2973514.59,1094289.82,-8924.17,-8498.89,-8630.41,-8714.56,-8832.09,-8876.61,-8986.79,11149.070000000002,131.53306976077263,
13426.0,2973515.18,1094289.01,-8924.21,-8498.94,-8630.46,-8714.6,-8832.14,-8876.66,-8986.84,11149.070000000002,126.19927509359404,
13427.0,2973515.77,1094288.21,-8924.26,-8498.99,-8630.51,-8714.65,-8832.19,-8876.71,-8986.89,11149.070000000002,119.37540445590204,
13428.0,2973516.36,1094287.4,-8924.31,-8499.03,-8630.56,-8714.7,-8832.24,-8876.76,-8986.94,11149.070000000002,115.63328184813548,
13429.0,2973516.95,1094286.59,-8924.36,-8499.08,-8630.6,-8714.75,-8832.28,-8876.8,-8986.98,11149.08,126.55486140473924,
13430.0,2973517.54,1094285.79,-8924.41,-8499.13,-8630.65,-8714.8,-8832.33,-8876.85,-8987.03,11149.08,130.2123206050903,
13431.0,2973518.13,1094284.98,-8924.46,-8499.18,-8630.7,-8714.84,-8832.38,-8876.9,-8987.08,11149.08,125.30184297498936,
13432.0,2973518.71,1094284.17,-8924.51,-8499.23,-8630.75,-8714.89,-8832.43,-8876.95,-8987.13,11149.08,125.26797761202316,
13433.0,2973519.3,1094283.36,-8924.56,-8499.27,-8630.8,-8714.94,-8832.48,-8877.0,-8987.18,11149.08,126.8935150344014,
13434.0,2973519.89,1094282.55,-8924.62,-8499.32,-8630.84,-8714.99,-8832.52,-8877.04,-8987.22,11149.09,128.02800469376953,
13435.0,2973520.47,1094281.75,-8924.67,-8499.37,-8630.89,-8715.04,-8832.57,-8877.09,-8987.27,11149.09,128.07880273821883,
13436.0,2973521.06,1094280.94,-8924.72,-8499.42,-8630.94,-8715.08,-8832.62,-8877.14,-8987.32,11149.09,127.75708179003983,
13437.0,2973521.64,1094280.13,-8924.77,-8499.47,-8630.99,-8715.13,-8832.67,-8877.19,-8987.37,11149.1,126.84271698995208,
13438.0,2973522.22,1094279.32,-8924.82,-8499.51,-8631.04,-8715.18,-8832.72,-8877.24,-8987.42,11149.1,123.26992119701656,
13439.0,2973522.81,1094278.51,-8924.87,-8499.56,-8631.08,-8715.23,-8832.76,-8877.28,-8987.46,11149.11,122.99899829328686,
13440.0,2973523.39,1094277.69,-8924.93,-8499.61,-8631.13,-8715.28,-8832.81,-8877.33,-8987.51,11149.11,124.70919912308064,
13441.0,2973523.97,1094276.88,-8924.98,-8499.66,-8631.18,-8715.32,-8832.86,-8877.38,-8987.56,11149.12,125.403439063888,
13442.0,2973524.55,1094276.07,-8925.03,-8499.71,-8631.23,-8715.37,-8832.91,-8877.43,-8987.61,11149.12,125.70822733058392,
13443.0,2973525.13,1094275.26,-8925.09,-8499.75,-8631.28,-8715.42,-8832.96,-8877.48,-8987.66,11149.12,128.38359100491476,
